Time	Event Type	Plate ID	Insp. ID	Plate Type	Light Path	Setting	Project	Experiment	User Name	Group	Duration
2018/11/06 13:55:55	Plate Move - Load Port to Stage	8964		96 Well NUNC Hanging 3 Drop	Plate Movement		PhoQ Ca N389A K392A	Index Screen	brukmensa	DeGrado	0 minute
2018/11/06 13:55:39	Plate Move - Load Port to Stage	8961		96 Well NUNC Hanging 3 Drop	Plate Movement		PhoQ Ca N389A K392A	PEG Ion Screen HT	brukmensa	DeGrado	0 minute
2018/11/03 06:15:24	Plate Move - Imager to Stage	8926		96 Well Greiner Hanging, 1 Drop	Plate Movement		D9	PACT E11-4C-m7GDP-26-Oct-18	jpeters	Gross	0 minute
2018/11/03 06:09:44	Plate Inspection (Scheduled)	8926	84584	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	D9	PACT E11-4C-m7GDP-26-Oct-18	jpeters	Gross	5.4 minutes
2018/11/03 06:09:10	Plate Move - Imager to Stage	8880		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/11/03 06:08:35	Plate Move - Storage to Stage	8926		96 Well Greiner Hanging, 1 Drop	Plate Movement		D9	PACT E11-4C-m7GDP-26-Oct-18	jpeters	Gross	0 minute
2018/11/03 05:56:07	Plate Inspection (Scheduled)	8880	84582	96 Well MRC, 2 Drop	Visible		GS_WT-tagless	19-Oct-18-AmSO4-4C	ethompson	Fraser	12.9 minutes
2018/11/03 05:55:34	Plate Move - Imager to Stage	8879		96 Well Greiner Hanging, 1 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-MemGold 2	ethompson	Fraser	0 minute
2018/11/03 05:54:58	Plate Move - Storage to Stage	8880		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/11/03 05:48:42	Plate Inspection (Scheduled)	8879	84581	96 Well Greiner Hanging, 1 Drop	Visible		GS_WT-tagless	19-Oct-18-MemGold 2	ethompson	Fraser	6.7 minutes
2018/11/03 05:48:08	Plate Move - Imager to Stage	8881		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/11/03 05:47:19	Plate Move - Storage to Stage	8879		96 Well Greiner Hanging, 1 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-MemGold 2	ethompson	Fraser	0 minute
2018/11/03 05:34:28	Plate Inspection (Scheduled)	8881	84579	96 Well MRC, 2 Drop	Visible		GS_WT-tagless	19-Oct-18-ComPas-4C	ethompson	Fraser	13.5 minutes
2018/11/03 05:33:54	Plate Move - Imager to Stage	8885		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core IV-4C	ethompson	Fraser	0 minute
2018/11/03 05:33:05	Plate Move - Storage to Stage	8881		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/11/03 05:18:38	Plate Inspection (Scheduled)	8885	84576	96 Well MRC, 2 Drop	Visible		GS_WT-tagless	19-Oct-18-JCSG Core IV-4C	ethompson	Fraser	15.1 minutes
2018/11/03 05:18:03	Plate Move - Storage to Stage	8885		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core IV-4C	ethompson	Fraser	0 minute
2018/11/03 05:14:19	Plate Move - Imager to Stage	8884		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core III-4C	ethompson	Fraser	0 minute
2018/11/03 05:01:12	Plate Inspection (Scheduled)	8884	84573	96 Well MRC, 2 Drop	Visible		GS_WT-tagless	19-Oct-18-JCSG Core III-4C	ethompson	Fraser	12.8 minutes
2018/11/03 05:00:39	Plate Move - Imager to Stage	8883		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core II-4C	ethompson	Fraser	0 minute
2018/11/03 05:00:01	Plate Move - Storage to Stage	8884		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core III-4C	ethompson	Fraser	0 minute
2018/11/03 04:47:32	Plate Inspection (Scheduled)	8883	84570	96 Well MRC, 2 Drop	Visible		GS_WT-tagless	19-Oct-18-JCSG Core II-4C	ethompson	Fraser	12.9 minutes
2018/11/03 04:46:59	Plate Move - Imager to Stage	8882		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core I-4C	ethompson	Fraser	0 minute
2018/11/03 04:46:27	Plate Move - Storage to Stage	8883		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core II-4C	ethompson	Fraser	0 minute
2018/11/03 04:35:25	Plate Inspection (Scheduled)	8882	84568	96 Well MRC, 2 Drop	Visible		GS_WT-tagless	19-Oct-18-JCSG Core I-4C	ethompson	Fraser	11.4 minutes
2018/11/03 04:34:51	Plate Move - Storage to Stage	8882		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core I-4C	ethompson	Fraser	0 minute
2018/11/03 03:13:53	Plate Move - Imager to Stage	8749		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core I	ethompson	Fraser	0 minute
2018/11/03 02:52:48	Plate Inspection (Scheduled)	8749	84557	96 Well MRC, 2 Drop	Visible		R341C	28-Sep-18-JCSG Core I	ethompson	Fraser	20.9 minutes
2018/11/03 02:52:14	Plate Move - Imager to Stage	8750		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core II	ethompson	Fraser	0 minute
2018/11/03 02:51:06	Plate Move - Storage to Stage	8749		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core I	ethompson	Fraser	0 minute
2018/11/03 02:31:50	Plate Inspection (Scheduled)	8750	84555	96 Well MRC, 2 Drop	Visible		R341C	28-Sep-18-JCSG Core II	ethompson	Fraser	20.2 minutes
2018/11/03 02:31:16	Plate Move - Imager to Stage	8751		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core III	ethompson	Fraser	0 minute
2018/11/03 02:29:54	Plate Move - Storage to Stage	8750		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core II	ethompson	Fraser	0 minute
2018/11/03 02:07:55	Plate Inspection (Scheduled)	8751	84549	96 Well MRC, 2 Drop	Visible		R341C	28-Sep-18-JCSG Core III	ethompson	Fraser	23.2 minutes
2018/11/03 02:07:21	Plate Move - Imager to Stage	8752		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core IV	ethompson	Fraser	0 minute
2018/11/03 02:06:08	Plate Move - Storage to Stage	8751		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core III	ethompson	Fraser	0 minute
2018/11/03 01:42:56	Plate Inspection (Scheduled)	8752	84545	96 Well MRC, 2 Drop	Visible		R341C	28-Sep-18-JCSG Core IV	ethompson	Fraser	24.2 minutes
2018/11/03 01:42:23	Plate Move - Imager to Stage	8753		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-PACT	ethompson	Fraser	0 minute
2018/11/03 01:40:54	Plate Move - Storage to Stage	8752		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core IV	ethompson	Fraser	0 minute
2018/11/03 01:17:54	Plate Inspection (Scheduled)	8753	84543	96 Well MRC, 2 Drop	Visible		R341C	28-Sep-18-PACT	ethompson	Fraser	24.3 minutes
2018/11/03 01:17:20	Plate Move - Storage to Stage	8753		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-PACT	ethompson	Fraser	0 minute
2018/11/02 07:50:37	Plate Move - Imager to Stage	8846		96 Well Greiner Hanging, 1 Drop	Plate Movement		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	0 minute
2018/11/02 07:44:26	Plate Inspection (Scheduled)	8846	84518	96 Well Greiner Hanging, 1 Drop	Visible		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	5.9 minutes
2018/11/02 07:43:53	Plate Move - Imager to Stage	8840		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	0 minute
2018/11/02 07:43:36	Plate Move - Storage to Stage	8846		96 Well Greiner Hanging, 1 Drop	Plate Movement		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	0 minute
2018/11/02 07:26:33	Plate Inspection (Scheduled)	8840	84514	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	17.2 minutes
2018/11/02 07:25:59	Plate Move - Imager to Stage	8838		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/11/02 07:24:48	Plate Move - Storage to Stage	8840		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	0 minute
2018/11/02 07:03:38	Plate Inspection (Scheduled)	8838	84510	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	22.2 minutes
2018/11/02 07:03:04	Plate Move - Imager to Stage	8839		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	0 minute
2018/11/02 07:02:02	Plate Move - Storage to Stage	8838		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/11/02 06:37:35	Plate Inspection (Scheduled)	8839	84506	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	25.3 minutes
2018/11/02 06:37:01	Plate Move - Imager to Stage	8837		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/11/02 06:35:48	Plate Move - Storage to Stage	8839		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	0 minute
2018/11/02 06:12:48	Plate Inspection (Scheduled)	8837	84504	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	24 minutes
2018/11/02 06:12:15	Plate Move - Storage to Stage	8837		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/11/02 06:02:21	Plate Move - Imager to Stage	8926		96 Well Greiner Hanging, 1 Drop	Plate Movement		D9	PACT E11-4C-m7GDP-26-Oct-18	jpeters	Gross	0 minute
2018/11/02 05:56:43	Plate Inspection (Scheduled)	8926	84501	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	D9	PACT E11-4C-m7GDP-26-Oct-18	jpeters	Gross	5.4 minutes
2018/11/02 05:56:10	Plate Move - Storage to Stage	8926		96 Well Greiner Hanging, 1 Drop	Plate Movement		D9	PACT E11-4C-m7GDP-26-Oct-18	jpeters	Gross	0 minute
2018/11/01 06:02:19	Plate Move - Imager to Stage	8926		96 Well Greiner Hanging, 1 Drop	Plate Movement		D9	PACT E11-4C-m7GDP-26-Oct-18	jpeters	Gross	0 minute
2018/11/01 05:56:42	Plate Inspection (Scheduled)	8926	84441	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	D9	PACT E11-4C-m7GDP-26-Oct-18	jpeters	Gross	5.3 minutes
2018/11/01 05:56:09	Plate Move - Storage to Stage	8926		96 Well Greiner Hanging, 1 Drop	Plate Movement		D9	PACT E11-4C-m7GDP-26-Oct-18	jpeters	Gross	0 minute
2018/10/31 06:02:22	Plate Move - Imager to Stage	8926		96 Well Greiner Hanging, 1 Drop	Plate Movement		D9	PACT E11-4C-m7GDP-26-Oct-18	jpeters	Gross	0 minute
2018/10/31 05:56:41	Plate Inspection (Scheduled)	8926	84394	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	D9	PACT E11-4C-m7GDP-26-Oct-18	jpeters	Gross	5.4 minutes
2018/10/31 05:56:07	Plate Move - Storage to Stage	8926		96 Well Greiner Hanging, 1 Drop	Plate Movement		D9	PACT E11-4C-m7GDP-26-Oct-18	jpeters	Gross	0 minute
2018/10/30 06:02:18	Plate Move - Imager to Stage	8926		96 Well Greiner Hanging, 1 Drop	Plate Movement		D9	PACT E11-4C-m7GDP-26-Oct-18	jpeters	Gross	0 minute
2018/10/30 05:56:39	Plate Inspection (Scheduled)	8926	84343	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	D9	PACT E11-4C-m7GDP-26-Oct-18	jpeters	Gross	5.4 minutes
2018/10/30 05:56:06	Plate Move - Storage to Stage	8926		96 Well Greiner Hanging, 1 Drop	Plate Movement		D9	PACT E11-4C-m7GDP-26-Oct-18	jpeters	Gross	0 minute
2018/10/29 12:11:41	Plate Move - Imager to Stage	8881		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/10/29 12:07:16	Plate Inspection (Scheduled)	8881	84306	96 Well MRC, 2 Drop	Ultraviolet	UV 500ms, UV 250ms	GS_WT-tagless	19-Oct-18-ComPas-4C	ethompson	Fraser	4.1 minutes
2018/10/29 12:06:43	Plate Move - Imager to Stage	8882		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core I-4C	ethompson	Fraser	0 minute
2018/10/29 12:04:22	Plate Move - Storage to Stage	8881		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/10/29 12:04:04	Plate Inspection (Scheduled)	8882	84305	96 Well MRC, 2 Drop	Ultraviolet	UV 500ms, UV 250ms	GS_WT-tagless	19-Oct-18-JCSG Core I-4C	ethompson	Fraser	2.4 minutes
2018/10/29 12:03:31	Plate Move - Imager to Stage	8883		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core II-4C	ethompson	Fraser	0 minute
2018/10/29 12:00:40	Plate Move - Storage to Stage	8882		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core I-4C	ethompson	Fraser	0 minute
2018/10/29 12:00:22	Plate Inspection (Scheduled)	8883	84304	96 Well MRC, 2 Drop	Ultraviolet	UV 500ms, UV 250ms	GS_WT-tagless	19-Oct-18-JCSG Core II-4C	ethompson	Fraser	2.9 minutes
2018/10/29 11:59:49	Plate Move - Imager to Stage	8882		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core I-4C	ethompson	Fraser	0 minute
2018/10/29 11:57:25	Plate Move - Storage to Stage	8883		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core II-4C	ethompson	Fraser	0 minute
2018/10/29 11:57:10	Plate Inspection (Scheduled)	8882	84303	96 Well MRC, 2 Drop	Ultraviolet	UV 500ms, UV 250ms	GS_WT-tagless	19-Oct-18-JCSG Core I-4C	ethompson	Fraser	2.4 minutes
2018/10/29 11:56:37	Plate Move - Imager to Stage	8883		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core II-4C	ethompson	Fraser	0 minute
2018/10/29 11:53:46	Plate Move - Storage to Stage	8882		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core I-4C	ethompson	Fraser	0 minute
2018/10/29 11:53:27	Plate Inspection (Scheduled)	8883	84302	96 Well MRC, 2 Drop	Ultraviolet	UV 500ms, UV 250ms	GS_WT-tagless	19-Oct-18-JCSG Core II-4C	ethompson	Fraser	2.9 minutes
2018/10/29 11:52:54	Plate Move - Imager to Stage	8884		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core III-4C	ethompson	Fraser	0 minute
2018/10/29 11:50:43	Plate Move - Storage to Stage	8883		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core II-4C	ethompson	Fraser	0 minute
2018/10/29 11:49:36	Plate Inspection (Scheduled)	8884	84301	96 Well MRC, 2 Drop	Ultraviolet	UV 500ms, UV 250ms	GS_WT-tagless	19-Oct-18-JCSG Core III-4C	ethompson	Fraser	3.1 minutes
2018/10/29 11:49:03	Plate Move - Imager to Stage	8885		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core IV-4C	ethompson	Fraser	0 minute
2018/10/29 11:46:11	Plate Move - Storage to Stage	8884		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core III-4C	ethompson	Fraser	0 minute
2018/10/29 11:43:13	Plate Inspection (Scheduled)	8885	84299	96 Well MRC, 2 Drop	Ultraviolet	UV 500ms, UV 250ms	GS_WT-tagless	19-Oct-18-JCSG Core IV-4C	ethompson	Fraser	5.6 minutes
2018/10/29 11:42:57	Plate Inspection (Scheduled)	8885	84299	96 Well MRC, 2 Drop	Visible		GS_WT-tagless	19-Oct-18-JCSG Core IV-4C	ethompson	Fraser	0.3 minute
2018/10/29 11:42:24	Plate Move - Imager to Stage	8884		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core III-4C	ethompson	Fraser	0 minute
2018/10/29 11:40:13	Plate Move - Storage to Stage	8885		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core IV-4C	ethompson	Fraser	0 minute
2018/10/29 11:39:05	Plate Inspection (Scheduled)	8884	84298	96 Well MRC, 2 Drop	Ultraviolet	UV 500ms, UV 250ms	GS_WT-tagless	19-Oct-18-JCSG Core III-4C	ethompson	Fraser	3.1 minutes
2018/10/29 11:38:31	Plate Move - Imager to Stage	8885		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core IV-4C	ethompson	Fraser	0 minute
2018/10/29 11:35:42	Plate Move - Storage to Stage	8884		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core III-4C	ethompson	Fraser	0 minute
2018/10/29 11:32:43	Plate Inspection (Scheduled)	8885	84297	96 Well MRC, 2 Drop	Ultraviolet	UV 500ms, UV 250ms	GS_WT-tagless	19-Oct-18-JCSG Core IV-4C	ethompson	Fraser	5.6 minutes
2018/10/29 11:32:28	Plate Inspection (Scheduled)	8885	84297	96 Well MRC, 2 Drop	Visible		GS_WT-tagless	19-Oct-18-JCSG Core IV-4C	ethompson	Fraser	0.3 minute
2018/10/29 11:31:54	Plate Move - Imager to Stage	8879		96 Well Greiner Hanging, 1 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-MemGold 2	ethompson	Fraser	0 minute
2018/10/29 11:30:25	Plate Move - Storage to Stage	8885		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core IV-4C	ethompson	Fraser	0 minute
2018/10/29 11:30:05	Plate Inspection (Scheduled)	8879	84296	96 Well Greiner Hanging, 1 Drop	Ultraviolet	UV 500ms, UV 250ms	GS_WT-tagless	19-Oct-18-MemGold 2	ethompson	Fraser	1.6 minutes
2018/10/29 11:29:32	Plate Move - Imager to Stage	8880		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/10/29 11:26:15	Plate Move - Storage to Stage	8879		96 Well Greiner Hanging, 1 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-MemGold 2	ethompson	Fraser	0 minute
2018/10/29 11:19:13	Plate Inspection (Scheduled)	8880	84294	96 Well MRC, 2 Drop	Ultraviolet	UV 500ms, UV 250ms	GS_WT-tagless	19-Oct-18-AmSO4-4C	ethompson	Fraser	10.1 minutes
2018/10/29 11:19:03	Plate Inspection (Scheduled)	8880	84294	96 Well MRC, 2 Drop	Visible		GS_WT-tagless	19-Oct-18-AmSO4-4C	ethompson	Fraser	0.2 minute
2018/10/29 11:18:30	Plate Move - Imager to Stage	8881		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/10/29 11:16:17	Plate Move - Storage to Stage	8880		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/10/29 11:14:08	Plate Inspection (Scheduled)	8881	84293	96 Well MRC, 2 Drop	Ultraviolet	UV 500ms, UV 250ms	GS_WT-tagless	19-Oct-18-ComPas-4C	ethompson	Fraser	4.1 minutes
2018/10/29 11:13:35	Plate Move - Imager to Stage	8880		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/10/29 11:10:19	Plate Move - Storage to Stage	8881		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/10/29 11:03:18	Plate Inspection (Scheduled)	8880	84292	96 Well MRC, 2 Drop	Ultraviolet	UV 500ms, UV 250ms	GS_WT-tagless	19-Oct-18-AmSO4-4C	ethompson	Fraser	10 minutes
2018/10/29 11:03:05	Plate Inspection (Scheduled)	8880	84292	96 Well MRC, 2 Drop	Visible		GS_WT-tagless	19-Oct-18-AmSO4-4C	ethompson	Fraser	0.2 minute
2018/10/29 11:02:31	Plate Move - Storage to Stage	8880		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/10/29 06:02:23	Plate Move - Imager to Stage	8926		96 Well Greiner Hanging, 1 Drop	Plate Movement		D9	PACT E11-4C-m7GDP-26-Oct-18	jpeters	Gross	0 minute
2018/10/29 05:56:43	Plate Inspection (Scheduled)	8926	84283	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	D9	PACT E11-4C-m7GDP-26-Oct-18	jpeters	Gross	5.4 minutes
2018/10/29 05:56:10	Plate Move - Storage to Stage	8926		96 Well Greiner Hanging, 1 Drop	Plate Movement		D9	PACT E11-4C-m7GDP-26-Oct-18	jpeters	Gross	0 minute
2018/10/28 06:02:20	Plate Move - Imager to Stage	8926		96 Well Greiner Hanging, 1 Drop	Plate Movement		D9	PACT E11-4C-m7GDP-26-Oct-18	jpeters	Gross	0 minute
2018/10/28 05:56:42	Plate Inspection (Scheduled)	8926	84250	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	D9	PACT E11-4C-m7GDP-26-Oct-18	jpeters	Gross	5.4 minutes
2018/10/28 05:56:08	Plate Move - Storage to Stage	8926		96 Well Greiner Hanging, 1 Drop	Plate Movement		D9	PACT E11-4C-m7GDP-26-Oct-18	jpeters	Gross	0 minute
2018/10/27 06:56:18	Plate Move - Imager to Stage	8722		96 Well Greiner Hanging, 1 Drop	Plate Movement		MmpL4	Membrane HTS-21-Sep-18	leano	Stroud	0 minute
2018/10/27 06:50:40	Plate Inspection (Scheduled)	8722	84194	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	MmpL4	Membrane HTS-21-Sep-18	leano	Stroud	5.4 minutes
2018/10/27 06:50:06	Plate Move - Imager to Stage	8724		96 Well Greiner Hanging, 1 Drop	Plate Movement		MmpL4	Mb Class I-21-Sep-18	leano	Stroud	0 minute
2018/10/27 06:49:20	Plate Move - Storage to Stage	8722		96 Well Greiner Hanging, 1 Drop	Plate Movement		MmpL4	Membrane HTS-21-Sep-18	leano	Stroud	0 minute
2018/10/27 06:42:27	Plate Inspection (Scheduled)	8724	84192	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	MmpL4	Mb Class I-21-Sep-18	leano	Stroud	7.5 minutes
2018/10/27 06:41:53	Plate Move - Imager to Stage	8723		96 Well Greiner Hanging, 1 Drop	Plate Movement		MmpL4	MemGold-21-Sep-18	leano	Stroud	0 minute
2018/10/27 06:41:05	Plate Move - Storage to Stage	8724		96 Well Greiner Hanging, 1 Drop	Plate Movement		MmpL4	Mb Class I-21-Sep-18	leano	Stroud	0 minute
2018/10/27 06:34:17	Plate Inspection (Scheduled)	8723	84190	96 Well Greiner Hanging, 1 Drop	Visible		MmpL4	MemGold-21-Sep-18	leano	Stroud	7.4 minutes
2018/10/27 06:33:43	Plate Move - Imager to Stage	8725		96 Well Greiner Hanging, 1 Drop	Plate Movement		MmpL4	Morpheus-21-Sep-18	leano	Stroud	0 minute
2018/10/27 06:32:58	Plate Move - Storage to Stage	8723		96 Well Greiner Hanging, 1 Drop	Plate Movement		MmpL4	MemGold-21-Sep-18	leano	Stroud	0 minute
2018/10/27 06:26:16	Plate Inspection (Scheduled)	8725	84188	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	MmpL4	Morpheus-21-Sep-18	leano	Stroud	7.3 minutes
2018/10/27 06:25:42	Plate Move - Imager to Stage	8727		96 Well Greiner Hanging, 1 Drop	Plate Movement		Haerim	3D Structure (1)	lolicato	Minor	0 minute
2018/10/27 06:25:06	Plate Move - Storage to Stage	8725		96 Well Greiner Hanging, 1 Drop	Plate Movement		MmpL4	Morpheus-21-Sep-18	leano	Stroud	0 minute
2018/10/27 06:21:22	Plate Inspection (Scheduled)	8727	84186	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Haerim	3D Structure (1)	lolicato	Minor	4.1 minutes
2018/10/27 06:20:49	Plate Move - Imager to Stage	8726		96 Well Greiner Hanging, 1 Drop	Plate Movement		Haerim	3D Structure	lolicato	Minor	0 minute
2018/10/27 06:20:14	Plate Move - Storage to Stage	8727		96 Well Greiner Hanging, 1 Drop	Plate Movement		Haerim	3D Structure (1)	lolicato	Minor	0 minute
2018/10/27 06:18:02	Plate Inspection (Scheduled)	8726	84185	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Haerim	3D Structure	lolicato	Minor	2.6 minutes
2018/10/27 06:17:28	Plate Move - Imager to Stage	8926		96 Well Greiner Hanging, 1 Drop	Plate Movement		D9	PACT E11-4C-m7GDP-26-Oct-18	jpeters	Gross	0 minute
2018/10/27 06:16:53	Plate Move - Storage to Stage	8726		96 Well Greiner Hanging, 1 Drop	Plate Movement		Haerim	3D Structure	lolicato	Minor	0 minute
2018/10/27 06:08:56	Plate Inspection (Scheduled)	8926	84183	96 Well Greiner Hanging, 1 Drop	Visible		D9	PACT E11-4C-m7GDP-26-Oct-18	jpeters	Gross	8.3 minutes
2018/10/27 06:08:23	Plate Move - Imager to Stage	8880		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/10/27 06:07:48	Plate Move - Storage to Stage	8926		96 Well Greiner Hanging, 1 Drop	Plate Movement		D9	PACT E11-4C-m7GDP-26-Oct-18	jpeters	Gross	0 minute
2018/10/27 05:55:11	Plate Inspection (Scheduled)	8880	84182	96 Well MRC, 2 Drop	Visible		GS_WT-tagless	19-Oct-18-AmSO4-4C	ethompson	Fraser	13 minutes
2018/10/27 05:54:37	Plate Move - Imager to Stage	8879		96 Well Greiner Hanging, 1 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-MemGold 2	ethompson	Fraser	0 minute
2018/10/27 05:54:03	Plate Move - Storage to Stage	8880		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
